id,category,task,value,date,day
4481,personal,Gets skis for seb,3,2017/10/30,wednesday
4480,personal,Trash,2,2017/10/30,wednesday
4479,personal,Back up computer,2,2017/10/30,wednesday
4478,personal,Figure out toilet,5,2017/10/30,wednesday
4477,personal,Menu Grociers,2,2017/10/30,wednesday
4476,personal,bank for pesos,3,2017/10/30,wednesday
4475,personal,Dig parts out of trash,5,2017/10/30,wednesday
4474,personal,plumber,3,2017/10/30,wednesday
3767,one_dataset,check on CD mailer,2,2017/10/30,tuesday
3766,one_dataset,run rspec,3,2017/10/30,tuesday
3765,one_dataset,debug mailer issues,5,2017/10/30,tuesday
3764,one_dataset,UWM call,5,2017/10/30,tuesday
3763,one_dataset,attached detached,2,2017/10/30,tuesday
3762,one_dataset,amy name,2,2017/10/30,tuesday
3761,one_dataset,draft email to justin,3,2017/10/30,tuesday
3650,one_dataset,call jody,5,2017/10/30,wednesday
3135,health,Mediate,5,2017/10/30,monday
3134,health,Bike for 1hr,5,2017/10/30,monday
1782,gear lift,cleaned up scarpe eliot,5,2017/10/30,monday
53,board,pick up passwords,2,2017/10/30,tuesday
7365,snowmass,email renee about sublease,2,2017/10/23,wednesday
7364,snowmass,pay medallion landscaping,3,2017/10/23,wednesday
6332,personal,Spinkler blowout,3,2017/10/23,monday
6331,personal,figure out mexcio cell phone,3,2017/10/23,monday
6330,personal,call luke,2,2017/10/23,monday
5918,personal,Payton Party,5,2017/10/23,saturday
5917,personal,Pull out old toilet,5,2017/10/23,saturday
5710,personal,Rake leaves,5,2017/10/23,sunday
4975,personal,Plumber,3,2017/10/23,tuesday
4974,personal,Window Cleaning,3,2017/10/23,tuesday
4973,personal,Ace,3,2017/10/23,tuesday
4473,personal,look into student loan payment,3,2017/10/23,wednesday
4472,personal,Trash,2,2017/10/23,wednesday
4471,personal,call airlines about ski gear,3,2017/10/23,wednesday
4470,personal,clean up patio furniture,3,2017/10/23,wednesday
4469,personal,Buy ski poles / leashes,3,2017/10/23,wednesday
4468,personal,Back up computer,2,2017/10/23,wednesday
4467,personal,Water plant,1,2017/10/23,wednesday
4466,personal,Buy real estate book,2,2017/10/23,wednesday
4465,personal,Dog poop,3,2017/10/23,wednesday
3846,one_dataset,respond to mike,3,2017/10/23,thursday
3649,one_dataset,Find invocie for software setup,3,2017/10/23,wednesday
3341,health,Yoga,5,2017/10/23,friday
3133,health,Mediate,5,2017/10/23,monday
2714,health,Ride Spin Bike,5,2017/10/23,thursday
2232,health,Meditate,5,2017/10/23,wednesday
2231,health,Run 3 Miles,5,2017/10/23,wednesday
1781,gear lift,backcountry.com data,10,2017/10/23,monday
1700,gear lift,Add BC or skis to list,3,2017/10/23,thursday
1430,gear lift,clean up skis.com,5,2017/10/23,tuesday
1429,gear lift,breakout turn radious,5,2017/10/23,tuesday
1428,gear lift,one color issue backcountry,5,2017/10/23,tuesday
1427,gear lift,backcoutry.com,10,2017/10/23,tuesday
1426,gear lift,break up dimensions,5,2017/10/23,tuesday
1277,gear lift,breakout turn radius on skis.com,5,2017/10/23,wednesday
1276,gear lift,clean up skis.com data,5,2017/10/23,wednesday
1275,gear lift,breakout dimensions,5,2017/10/23,wednesday
1274,gear lift,Turn radius BC,5,2017/10/23,wednesday
1273,gear lift,pay eliot,3,2017/10/23,wednesday
151,board,Determine dates for board training,3,2017/10/23,monday
129,board,Board meeting,5,2017/10/23,sunday
17,board,Email mary for passwords,3,2017/10/23,wednesday
6664,personal,Water plant,1,2017/10/16,friday
6663,personal,laudnry,2,2017/10/16,friday
5709,personal,Reconcile Wells Fargo,3,2017/10/16,sunday
5473,personal,Trash,2,2017/10/16,thursday
5472,personal,Dog poop,3,2017/10/16,thursday
4972,personal,Meet with Joel,3,2017/10/16,tuesday
4464,personal,Make Student loand payment,3,2017/10/16,wednesday
4463,personal,Reconcile Joint CC,5,2017/10/16,wednesday
4462,personal,Menu Grociers,5,2017/10/16,wednesday
4461,personal,Download Adina CC,2,2017/10/16,wednesday
4460,personal,Reconcile Eric,3,2017/10/16,wednesday
4459,personal,Download Joint CC,2,2017/10/16,wednesday
4458,personal,Reconcile Adina CC,3,2017/10/16,wednesday
4457,personal,Download chase X2,3,2017/10/16,wednesday
4456,personal,Download wells,2,2017/10/16,wednesday
4455,personal,Reconcile snowmass,3,2017/10/16,wednesday
4037,one_dataset,fix specs,3,2017/10/16,friday
3978,one_dataset,buy clothes,3,2017/10/16,monday
3977,one_dataset,reply to schedule Kaley,3,2017/10/16,monday
3976,one_dataset,interview prep,5,2017/10/16,monday
3975,one_dataset,meeting with Mike,5,2017/10/16,monday
3845,one_dataset,Email chris,2,2017/10/16,thursday
3844,one_dataset,setup emails cleanup,5,2017/10/16,thursday
3843,one_dataset,Email Mike and Paul,2,2017/10/16,thursday
3760,one_dataset,Interview Prep,5,2017/10/16,tuesday
3759,one_dataset,Interview ,8,2017/10/16,tuesday
3648,one_dataset,call register.com,2,2017/10/16,wednesday
3647,one_dataset,follow up Experimental,3,2017/10/16,wednesday
3646,one_dataset,setup CD emails,5,2017/10/16,wednesday
3340,health,Run 3 Miles,5,2017/10/16,friday
2713,health,Run 5 miles,5,2017/10/16,thursday
2438,health,Run 2.5 miles,5,2017/10/16,tuesday
2001,gear lift,Working debuggin git,5,2017/10/16,friday
2000,gear lift,get devise setup,8,2017/10/16,friday
1780,gear lift,get debug working,5,2017/10/16,monday
1699,gear lift,Get business Plan in Draw.io,8,2017/10/16,thursday
7599,snowmass,call mark at homedepot,3,2017/10/09,monday
7363,snowmass,Figure out braches thursdaydaysdayrs,3,2017/10/09,wednesday
6662,personal,Water plant,1,2017/10/09,friday
5471,personal,clean up desktop,2,2017/10/09,thursday
5470,personal,Deposit check,2,2017/10/09,thursday
4971,personal,Launry,2,2017/10/09,tuesday
4454,personal,Trash,2,2017/10/09,wednesday
4453,personal,back up computer,2,2017/10/09,wednesday
4452,personal,dog poop,3,2017/10/09,wednesday
3974,one_dataset,Create Rank DV,8,2017/10/09,monday
3973,one_dataset,Create scatter plot DV,8,2017/10/09,monday
3881,one_dataset,board meeting,5,2017/10/09,sunday
3880,one_dataset,return clothes,3,2017/10/09,sunday
3842,one_dataset,Call with Mike,2,2017/10/09,thursday
3758,one_dataset,Fix active button,3,2017/10/09,tuesday
3757,one_dataset,Create basis line graph,5,2017/10/09,tuesday
3756,one_dataset,Description for Line,5,2017/10/09,tuesday
3755,one_dataset,1960's data in line,5,2017/10/09,tuesday
3754,one_dataset,clean up scatter plot,3,2017/10/09,tuesday
3753,one_dataset,Description for Basics,5,2017/10/09,tuesday
3752,one_dataset,clean up basic group,2,2017/10/09,tuesday
3751,one_dataset,Description for rank,5,2017/10/09,tuesday
3750,one_dataset,description for scatter,5,2017/10/09,tuesday
3749,one_dataset,label for axis line ,3,2017/10/09,tuesday
3748,one_dataset,Clean up gdp line code,3,2017/10/09,tuesday
3747,one_dataset,Get rank data for 60's,3,2017/10/09,tuesday
3645,one_dataset,Send DV's to HIS,3,2017/10/09,wednesday
3644,one_dataset,clean up after data,3,2017/10/09,wednesday
3643,one_dataset,spell check,5,2017/10/09,wednesday
2712,health,2.5 Mile,5,2017/10/09,thursday
2711,health,5 Mile Run,8,2017/10/09,thursday
2230,health,3 Mile Run,5,2017/10/09,wednesday
1999,gear lift,Debug gems,3,2017/10/09,friday
1998,gear lift,Reply to Issue,2,2017/10/09,friday
1997,gear lift,Vision assumptions and sucomter in Draw.io,3,2017/10/09,friday
1698,gear lift,Clean up results,2,2017/10/09,thursday
1697,gear lift,Complete all mountain path,5,2017/10/09,thursday
1696,gear lift,Debug gem,3,2017/10/09,thursday
1695,gear lift,Complete Park Path,5,2017/10/09,thursday
1694,gear lift,Update JS,2,2017/10/09,thursday
1693,gear lift,cleanup controller,5,2017/10/09,thursday
1272,gear lift,Reply to Eliot,3,2017/10/09,wednesday
150,board,update financials,5,2017/10/09,monday
52,board,meeting,5,2017/10/09,tuesday
7639,snowmass,call mark at homedepot,3,2017/10/02,friday
7538,snowmass,measure windows,5,2017/10/02,sunday
7520,snowmass,email kyle boschen,3,2017/10/02,thursday
7442,snowmass,deposit check,2,2017/10/02,tuesday
7441,snowmass,Review lease Additions,3,2017/10/02,tuesday
7440,snowmass,pay landscaping,2,2017/10/02,tuesday
7439,snowmass,Pay appliance Repair,3,2017/10/02,tuesday
7362,snowmass,Pay mortgage,3,2017/10/02,wednesday
6329,personal,Halloween decorations,3,2017/10/02,monday
6328,personal,Update scrum,3,2017/10/02,monday
6327,personal,Buy something,3,2017/10/02,monday
5469,personal,Pack for snowmass,3,2017/10/02,thursday
4970,personal,Get tail light,2,2017/10/02,tuesday
4451,personal,Trash,2,2017/10/02,wednesday
4450,personal,Dinner with Tammi and Gannon,5,2017/10/02,wednesday
4449,personal,Get tail light fixed,3,2017/10/02,wednesday
4448,personal,Menu Groceries,3,2017/10/02,wednesday
4447,personal,Dog poop,3,2017/10/02,wednesday
3879,one_dataset,create line graph dv,8,2017/10/02,sunday
3841,one_dataset,Respon to Kaley,2,2017/10/02,thursday
3840,one_dataset,Interview,8,2017/10/02,thursday
3839,one_dataset,Prepare for interview,3,2017/10/02,thursday
3746,one_dataset,meet with Mike,3,2017/10/02,tuesday
3642,one_dataset,buy clothes for interview,3,2017/10/02,wednesday
2437,health,3 mile run,5,2017/10/02,tuesday
1779,gear lift,Cleaned up controller,3,2017/10/02,monday
1778,gear lift,Finish From layout,5,2017/10/02,monday
1777,gear lift,Updated text,2,2017/10/02,monday
1734,gear lift,set up call with Eliot,2,2017/10/02,sunday
1425,gear lift,Debug email eliot,5,2017/10/02,tuesday
1424,gear lift,Develop Path for It advanced no idea,5,2017/10/02,tuesday
1423,gear lift,get controllers working ,5,2017/10/02,tuesday
1271,gear lift,Get backcountry path working,5,2017/10/02,wednesday
1270,gear lift,get frontside and powder,5,2017/10/02,wednesday
1269,gear lift,Display skier profile in results,5,2017/10/02,wednesday
51,board,Respond to gaby,3,2017/10/02,tuesday
50,board,Request docs,2,2017/10/02,tuesday
49,Board,Draft agenda and send out,3,2017/10/02,tuesday
16,board,Respond to gaby,3,2017/10/02,wednesday
7638,snowmass,email brian cole,2,2017/09/25,friday
7519,snowmass,resolve renee issue,3,2017/09/25,thursday
7438,snowmass,called logan,3,2017/09/25,tuesday
7361,snowmass,email renee,3,2017/09/25,wednesday
6661,personal,deposit,2,2017/09/25,friday
6660,personal,mail in passport application,3,2017/09/25,friday
6659,personal,update great lakes,2,2017/09/25,friday
6658,personal,pick up house,3,2017/09/25,friday
6657,personal,update federal,2,2017/09/25,friday
6656,personal,fill out passport application,3,2017/09/25,friday
5916,personal,plan vacation,3,2017/09/25,saturday
5915,personal,yagya,10,2017/09/25,saturday
5708,personal,laundry,3,2017/09/25,sunday
5707,personal,hair cut,3,2017/09/25,sunday
5468,personal,mediation,5,2017/09/25,thursday
5467,personal,pay amex,2,2017/09/25,thursday
4446,personal,fill tire,2,2017/09/25,wednesday
4445,personal,laundry,3,2017/09/25,wednesday
4444,personal,menu groceries,3,2017/09/25,wednesday
4443,personal,passport photo,3,2017/09/25,wednesday
4442,personal,bank,2,2017/09/25,wednesday
4441,personal,trash,2,2017/09/25,wednesday
4440,personal,backup computer,2,2017/09/25,wednesday
4439,personal,dog poop,3,2017/09/25,wednesday
4438,personal,water plant,1,2017/09/25,wednesday
3972,one_dataset,rent changes,3,2017/09/25,monday
3971,one_dataset,uwm meeting,20,2017/09/25,monday
3970,one_dataset,demo,2,2017/09/25,monday
3838,one_dataset,schedule interview,3,2017/09/25,thursday
3745,one_dataset,meet with mik,3,2017/09/25,tuesday
3641,one_dataset,email about about uber,3,2017/09/25,wednesday
3640,one_dataset,resond to HIS,2,2017/09/25,wednesday
3132,health,run 2.5 miles,5,2017/09/25,monday
2818,health,lift,5,2017/09/25,sunday
2710,health,lift,5,2017/09/25,thursday
2709,health,run 2.5 miles,5,2017/09/25,thursday
2436,health,run 5 miles,8,2017/09/25,tuesday
1996,gear lift,finish accoutn info,3,2017/09/25,friday
1995,gear lift,debug javascript,5,2017/09/25,friday
1692,gear lift,get basic form setup,5,2017/09/25,thursday
1691,gear lift,Set up form with Eliot,5,2017/09/25,thursday
1422,gear lift,Fix migartion errors,3,2017/09/25,tuesday
1421,gear lift,set up devise,3,2017/09/25,tuesday
1420,gear lift,set sendgrid,3,2017/09/25,tuesday
1268,gear lift,determine user flow of skis,5,2017/09/25,wednesday
15,board,respond to taylor,2,2017/09/25,wednesday
7637,snowmass,Set up recurring payments,3,2017/09/18,friday
7636,snowmass,call HD,2,2017/09/18,friday
7635,snowmass,call allstate,2,2017/09/18,friday
7437,snowmass,deposit check,3,2017/09/18,tuesday
7436,snowmass,call thursdaydaysdaynder river storage,3,2017/09/18,tuesday
7360,snowmass,call freedom mortgage,3,2017/09/18,wednesday
7359,snowmass,call chase about address,3,2017/09/18,wednesday
7358,snowmass,pay hoa,3,2017/09/18,wednesday
6326,personal,Curtain guys,2,2017/09/18,monday
5914,personal,taylor party,3,2017/09/18,saturday
5466,personal,File Checks,2,2017/09/18,thursday
5465,personal,Water garden,3,2017/09/18,thursday
4969,personal,water plant,1,2017/09/18,tuesday
4968,personal,Menu groceries,3,2017/09/18,tuesday
4967,personal,Clean out car,2,2017/09/18,tuesday
4966,personal,Clean car,3,2017/09/18,tuesday
4965,personal,canel orange theory,2,2017/09/18,tuesday
4964,personal,back up computer,2,2017/09/18,tuesday
4437,personal,Pay alarm permit,8,2017/09/18,wednesday
4436,personal,Adina Gift,5,2017/09/18,wednesday
4435,personal,Pay toll,2,2017/09/18,wednesday
4434,personal,Trash,2,2017/09/18,wednesday
4433,personal,Laundry,2,2017/09/18,wednesday
4432,personal,Dog poop,3,2017/09/18,wednesday
4431,personal,water garden,2,2017/09/18,wednesday
3969,one_dataset,meet with Luk,5,2017/09/18,monday
3968,one_dataset,explore medical billing,3,2017/09/18,monday
3878,one_dataset,fly to detriot,5,2017/09/18,sunday
3877,one_dataset,make chagnes to pipelin,3,2017/09/18,sunday
3837,one_dataset,email eliot about rachn,3,2017/09/18,thursday
3639,one_dataset,email mike list,3,2017/09/18,wednesday
3638,one_dataset,review NDA,3,2017/09/18,wednesday
2952,health,run 3 miles,5,2017/09/18,saturday
2708,health,Run 2.5,5,2017/09/18,thursday
2229,health,run 2.5 miles,5,2017/09/18,wednesday
1994,gear lift,Add ski profile fiels,5,2017/09/18,friday
1993,gear lift,work on wizrd form,8,2017/09/18,friday
1690,gear lift,work on wizrd form,5,2017/09/18,thursday
1689,gear lift,Set up height chart,5,2017/09/18,thursday
1688,gear lift,ski profile views,3,2017/09/18,thursday
1687,gear lift,ski profile controller,3,2017/09/18,thursday
1686,gear lift,Ski profile routes,2,2017/09/18,thursday
1685,gear lift,set up ski profile model,3,2017/09/18,thursday
149,board,email board about meeting notes,3,2017/09/18,monday
111,board,respond to all emails,5,2017/09/18,thursday
48,board,talk to Lisa and board,3,2017/09/18,tuesday
7634,snowmass,Drive to Snowmass,15,2017/09/11,friday
7598,snowmass,Call appliance repair,3,2017/09/11,monday
7597,snowmass,Reply to Renee,5,2017/09/11,monday
7596,snowmass,Reply to contract,3,2017/09/11,monday
7595,snowmass,Review contract and respon,3,2017/09/11,monday
7518,snowmass,activate credit cares,3,2017/09/11,thursday
7517,snowmass,Call back thursdaydaysdaynder river,2,2017/09/11,thursday
7435,snowmass,Call water appliance Repair co,2,2017/09/11,tuesday
7434,snowmass,Respond to renee,2,2017/09/11,tuesday
7357,snowmass,Pay bishop plumbing,3,2017/09/11,wednesday
5913,personal,rehersasl,5,2017/09/11,saturday
5912,personal,pack for keysto,5,2017/09/11,saturday
5911,personal,Joels reherssal dinner,3,2017/09/11,saturday
5910,personal,Prepare for joels,8,2017/09/11,saturday
5706,personal,pay for registation,3,2017/09/11,sunday
5705,personal,Wedding,8,2017/09/11,sunday
5464,personal,Print passport docs,2,2017/09/11,thursday
4963,personal,Regiter for national thing,2,2017/09/11,tuesday
4962,personal,Seb appt in calendar,2,2017/09/11,tuesday
4961,personal,Seb dentist,3,2017/09/11,tuesday
4430,personal,water gardn,2,2017/09/11,wednesday
4429,personal,Trash,1,2017/09/11,wednesday
4428,personal,Water plant,1,2017/09/11,wednesday
4427,personal,Update DNS Simple,2,2017/09/11,wednesday
4426,personal,Dog poop,3,2017/09/11,wednesday
4425,personal,Cancel adobe,2,2017/09/11,wednesday
4424,personal,Sign up for southwest perks,2,2017/09/11,wednesday
4423,personal,Update square space,2,2017/09/11,wednesday
4422,personal,Get student loan info,2,2017/09/11,wednesday
4421,personal,Update audible,2,2017/09/11,wednesday
4420,personal,Get federal ,2,2017/09/11,wednesday
3967,one_dataset,look into green issues,3,2017/09/11,monday
3892,one_dataset,reply to Luke,2,2017/09/11,saturday
3876,one_dataset,set up time with luke,2,2017/09/11,sunday
3836,one_dataset,book hotel,3,2017/09/11,thursday
3835,one_dataset,meet with mike and chris,3,2017/09/11,thursday
3744,one_dataset,look into unarchive feature,2,2017/09/11,tuesday
3743,one_dataset,respond to mike,3,2017/09/11,tuesday
3637,one_dataset,meet with mike,3,2017/09/11,wednesday
3131,health,lift,5,2017/09/11,monday
3130,health,mediate,5,2017/09/11,monday
2707,health,Run 2.5,5,2017/09/11,thursday
2228,health,Run 2.5 ,5,2017/09/11,wednesday
1776,gear lift,Write if for ablitiy,5,2017/09/11,monday
1775,gear lift,Write if for gender,5,2017/09/11,monday
1419,gear lift,write if for color,5,2017/09/11,tuesday
1418,gear lift,Make it regular expression,5,2017/09/11,tuesday
1417,gear lift,mens skis by ablity and color,8,2017/09/11,tuesday
1267,gear lift,Ski size range,5,2017/09/11,wednesday
1266,gear lift,detemine height range,5,2017/09/11,wednesday
110,board,reply to gaby,3,2017/09/11,thursday
47,board, send out financial data,2,2017/09/11,tuesday
46,board,print agenda,3,2017/09/11,tuesday
45,board,board meeting,5,2017/09/11,tuesday
7594,snowmass,Call plumbers,2,2017/09/04,monday
7516,snowmass,Send check into Freedom Mortgage,3,2017/09/04,thursday
7515,snowmass,Setup  back account,5,2017/09/04,thursday
7514,snowmass,Change account on storage unit,3,2017/09/04,thursday
7513,snowmass,Create Freedom Mortgage profil,2,2017/09/04,thursday
7512,snowmass,Pay Noe,3,2017/09/04,thursday
7511,snowmass,Pay Freedom mortgage,2,2017/09/04,thursday
7510,snowmass,Email Renee,2,2017/09/04,thursday
7509,snowmass,Transfer money,2,2017/09/04,thursday
7433,snowmass,Call Logan,2,2017/09/04,tuesday
7356,snowmass,Follow up w HD again,2,2017/09/04,wednesday
6655,personal,Update scrum,5,2017/09/04,friday
6325,personal,Spray weeds,3,2017/09/04,monday
6324,personal,Setup  Apple watch,2,2017/09/04,monday
6323,personal,Water garden,2,2017/09/04,monday
5909,personal,Game night,3,2017/09/04,saturday
5704,personal,Light bubls replace,3,2017/09/04,sunday
5703,personal,Laundry,2,2017/09/04,sunday
